"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","ModeWithoutHardLink","BaseName","ResolvedTarget","Target","LinkType","Name","Parent","Root","Exists","FullName","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","LinkTarget","UnixFileMode","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Cat jade.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Cat jade.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Cat jade","C:\GitRepos\alisoncreations\resources\images\Cat jade.jpg",,,"Cat jade.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Cat jade.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:46","15/06/2025 13:08:46",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Cat Orange.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Cat Orange.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Cat Orange","C:\GitRepos\alisoncreations\resources\images\Cat Orange.jpg",,,"Cat Orange.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Cat Orange.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Cat Silver.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Cat Silver.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Cat Silver","C:\GitRepos\alisoncreations\resources\images\Cat Silver.jpg",,,"Cat Silver.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Cat Silver.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:23","15/06/2025 13:09:23",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Christmas clear hanging ornaments.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Christmas clear hanging ornaments.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Christmas clear hanging ornaments","C:\GitRepos\alisoncreations\resources\images\Christmas clear hanging ornaments.jpg",,,"Christmas clear hanging ornaments.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Christmas clear hanging ornaments.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:59","15/06/2025 13:08:59",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Christmas scene  2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Christmas scene  2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Christmas scene  2","C:\GitRepos\alisoncreations\resources\images\Christmas scene  2.jpg",,,"Christmas scene  2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Christmas scene  2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Christmas white circle hanging ornament.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Christmas white circle hanging ornament.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Christmas white circle hanging ornament","C:\GitRepos\alisoncreations\resources\images\Christmas white circle hanging ornament.jpg",,,"Christmas white circle hanging ornament.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Christmas white circle hanging ornament.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:13","15/06/2025 13:08:13",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Christmas white hanging ornament.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Christmas white hanging ornament.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Christmas white hanging ornament","C:\GitRepos\alisoncreations\resources\images\Christmas white hanging ornament.jpg",,,"Christmas white hanging ornament.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Christmas white hanging ornament.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Christmas white scene 1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Christmas white scene 1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Christmas white scene 1","C:\GitRepos\alisoncreations\resources\images\Christmas white scene 1.jpg",,,"Christmas white scene 1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Christmas white scene 1.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:12","15/06/2025 13:08:12",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Cloud villiage with quote 7.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Cloud villiage with quote 7.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Cloud villiage with quote 7","C:\GitRepos\alisoncreations\resources\images\Cloud villiage with quote 7.jpg",,,"Cloud villiage with quote 7.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Cloud villiage with quote 7.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets white rope (2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dingy and Anchor sets white rope (2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dingy and Anchor sets white rope (2)","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets white rope (2).jpg",,,"Dingy and Anchor sets white rope (2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets white rope (2).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:15","15/06/2025 13:09:15",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets white rope.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dingy and Anchor sets white rope.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dingy and Anchor sets white rope","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets white rope.jpg",,,"Dingy and Anchor sets white rope.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets white rope.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:59","15/06/2025 13:08:59",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets with gold rope (2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dingy and Anchor sets with gold rope (2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dingy and Anchor sets with gold rope (2)","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets with gold rope (2).jpg",,,"Dingy and Anchor sets with gold rope (2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets with gold rope (2).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:58","15/06/2025 13:08:58",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets with gold rope.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dingy and Anchor sets with gold rope.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dingy and Anchor sets with gold rope","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets with gold rope.jpg",,,"Dingy and Anchor sets with gold rope.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets with gold rope.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:09","15/06/2025 13:09:09",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dingy and Anchor sets.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dingy and Anchor sets","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets.jpg",,,"Dingy and Anchor sets.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dingy and Anchor sets.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:03","15/06/2025 13:09:03",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dog & Cat white.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dog & Cat white.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dog & Cat white","C:\GitRepos\alisoncreations\resources\images\Dog & Cat white.jpg",,,"Dog & Cat white.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dog & Cat white.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dragon fly with flowers clear.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dragon fly with flowers clear.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dragon fly with flowers clear","C:\GitRepos\alisoncreations\resources\images\Dragon fly with flowers clear.jpg",,,"Dragon fly with flowers clear.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dragon fly with flowers clear.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:41","01/06/2025 12:36:41",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dragon.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dragon.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dragon","C:\GitRepos\alisoncreations\resources\images\Dragon.jpg",,,"Dragon.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dragon.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:05","15/06/2025 13:08:05",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dragonfly plaque 1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dragonfly plaque 1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dragonfly plaque 1","C:\GitRepos\alisoncreations\resources\images\Dragonfly plaque 1.jpg",,,"Dragonfly plaque 1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dragonfly plaque 1.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:13","15/06/2025 13:08:13",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dragonfly plaque 2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dragonfly plaque 2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dragonfly plaque 2","C:\GitRepos\alisoncreations\resources\images\Dragonfly plaque 2.jpg",,,"Dragonfly plaque 2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dragonfly plaque 2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:36","15/06/2025 13:08:36",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dragonfly Purple.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dragonfly Purple.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dragonfly Purple","C:\GitRepos\alisoncreations\resources\images\Dragonfly Purple.jpg",,,"Dragonfly Purple.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dragonfly Purple.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:41","01/06/2025 12:36:41",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dragonfly red.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dragonfly red.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dragonfly red","C:\GitRepos\alisoncreations\resources\images\Dragonfly red.jpg",,,"Dragonfly red.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dragonfly red.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:41","01/06/2025 12:36:41",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Dragonfly with flowers white back.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Dragonfly with flowers white back.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Dragonfly with flowers white back","C:\GitRepos\alisoncreations\resources\images\Dragonfly with flowers white back.jpg",,,"Dragonfly with flowers white back.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Dragonfly with flowers white back.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:41","01/06/2025 12:36:41",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Elephant jade.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Elephant jade.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Elephant jade","C:\GitRepos\alisoncreations\resources\images\Elephant jade.jpg",,,"Elephant jade.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Elephant jade.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:46","15/06/2025 13:08:46",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Elephant White-green.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Elephant White-green.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Elephant White-green","C:\GitRepos\alisoncreations\resources\images\Elephant White-green.jpg",,,"Elephant White-green.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Elephant White-green.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Fairy cream.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Fairy cream.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Fairy cream","C:\GitRepos\alisoncreations\resources\images\Fairy cream.jpg",,,"Fairy cream.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Fairy cream.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:35","15/06/2025 13:08:35",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Fairy Mauve.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Fairy Mauve.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Fairy Mauve","C:\GitRepos\alisoncreations\resources\images\Fairy Mauve.jpg",,,"Fairy Mauve.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Fairy Mauve.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:41","15/06/2025 13:08:41",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Fairy silver.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Fairy silver.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Fairy silver","C:\GitRepos\alisoncreations\resources\images\Fairy silver.jpg",,,"Fairy silver.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Fairy silver.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:46","15/06/2025 13:08:46",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Fairy white-silver 2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Fairy white-silver 2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Fairy white-silver 2","C:\GitRepos\alisoncreations\resources\images\Fairy white-silver 2.jpg",,,"Fairy white-silver 2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Fairy white-silver 2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:41","01/06/2025 12:36:41",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Fairy white-sliver.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Fairy white-sliver.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Fairy white-sliver","C:\GitRepos\alisoncreations\resources\images\Fairy white-sliver.jpg",,,"Fairy white-sliver.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Fairy white-sliver.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","01/06/2025 13:36:41","01/06/2025 12:36:41",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Family (flowered).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Family (flowered).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Family (flowered)","C:\GitRepos\alisoncreations\resources\images\Family (flowered).jpg",,,"Family (flowered).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Family (flowered).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:01","15/06/2025 13:09:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucer blue .jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucer blue .jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucer blue ","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer blue .jpg",,,"Flower cup saucer blue .jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer blue .jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:53","15/06/2025 13:08:53",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucer blue.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucer blue.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucer blue","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer blue.jpg",,,"Flower cup saucer blue.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer blue.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:56","15/06/2025 13:08:56",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white 2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucer white 2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucer white 2","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white 2.jpg",,,"Flower cup saucer white 2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white 2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:01","15/06/2025 13:09:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white1 .jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucer white1 .jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucer white1 ","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white1 .jpg",,,"Flower cup saucer white1 .jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white1 .jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:01","15/06/2025 13:09:01",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white1.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucer white1.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucer white1","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white1.jpg",,,"Flower cup saucer white1.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white1.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:24","15/06/2025 13:09:24",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucer white2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucer white2","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white2.jpg",,,"Flower cup saucer white2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer white2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucer yellow (2).jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucer yellow (2).jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucer yellow (2)","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer yellow (2).jpg",,,"Flower cup saucer yellow (2).jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer yellow (2).jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:09:25","15/06/2025 13:09:25",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucer yellow.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucer yellow.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucer yellow","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer yellow.jpg",,,"Flower cup saucer yellow.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucer yellow.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:54","15/06/2025 13:08:54",,"-1","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images\Flower cup saucerwhite2.jpg","Microsoft.PowerShell.Core\FileSystem::C:\GitRepos\alisoncreations\resources\images","Flower cup saucerwhite2.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a---","-a---","Flower cup saucerwhite2","C:\GitRepos\alisoncreations\resources\images\Flower cup saucerwhite2.jpg",,,"Flower cup saucerwhite2.jpg",,,"True","C:\GitRepos\alisoncreations\resources\images\Flower cup saucerwhite2.jpg",".jpg","19/09/2025 13:15:14","19/09/2025 12:15:14","24/09/2025 22:09:58","24/09/2025 21:09:58","15/06/2025 14:08:52","15/06/2025 13:08:52",,"-1","Archive"
